source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__alpha_Fe_,e__alpha_Fe_,__C_Fe_,e__C_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ba_Fe_,e__Ba_Fe_,__Eu_Fe_,e__Eu_Fe_
2342904492467793280,4182.39,73.51,1.352462,0.339205,-1.039217,0.048359,0.259205,0.0159689,,,0.941765,0.0707353,0.264497,0.0347702,0.141367,0.0336559,0.259717,0.0305123,,,0.256767,0.0222487,-0.446127,0.0336826,0.083356,0.0354866,0.655916,0.0429831,0.556754,0.048608
2433911035536085632,5394.26,102.18,2.478056,0.306546,-1.83678,0.143341,0.49406,0.0480207,,,0.702469,0.1437144,0.101674,0.136631,1.039741,0.0770297,0.677364,0.0653131,0.34336,0.082856,,,-0.349131,0.1321782,,,0.346448,0.1009543,1.075379,0.1053565
2446401556347224320,5073.66,266.0,3.508328,0.260309,-1.373152,0.331553,,,,,1.804364,0.2606865,0.186094,0.2896397,1.384537,0.1618484,,,0.652538,0.1581253,,,-0.32213,0.2696321,0.763528,0.2372267,0.033376,0.2300071,1.91958,0.1563442
2446577272050450304,5003.78,221.25,2.666772,0.326865,-1.377168,0.250732,0.27002,0.1238291,,,0.981608,0.2392481,0.033358,0.2420483,0.894723,0.133677,0.619691,0.1326781,0.353918,0.1441162,,,-0.507167,0.2298338,0.343245,0.21494,0.503599,0.2040802,1.168071,0.1484175
2545450099263088000,4634.69,116.14,2.199548,0.332609,-0.637174,0.09728,0.216598,0.0497001,,,0.549792,0.1761365,0.344807,0.1287041,-0.104235,0.0962653,0.119475,0.0860167,0.336775,0.1033912,0.06763,0.0851716,0.015474,0.130157,0.066317,0.1032897,0.015672,0.1333659,0.533223,0.1218427
2550763901521292032,4162.1,94.01,4.471215,0.189818,-0.630669,0.098512,0.17965,0.0628446,,,,,1.093976,0.1652062,0.41592,0.0925555,0.913222,0.0818306,0.149936,0.0994057,0.199433,0.0811106,-0.141315,0.1217972,-0.13063,0.1162647,-0.314763,0.1268796,,
2551618187696050560,4511.54,81.47,1.275641,0.315799,-1.558291,0.055778,-0.057774,0.0192961,,,,,-0.132606,0.0382246,,,-0.022921,0.0340716,0.024806,0.0444693,-0.090204,0.0397087,-0.494139,0.0382479,-0.338406,0.0433647,0.421611,0.0493757,0.28866,0.0604686
2554566906082928896,5060.46,173.76,2.420032,0.262606,-1.576113,0.197068,0.222677,0.1019102,,,0.566376,0.2075985,0.109538,0.1801453,0.850783,0.1149199,0.457538,0.1083248,0.275926,0.1235869,,,-0.236466,0.1764651,0.317789,0.1822803,0.028127,0.1674921,1.064932,0.1357971
2557813076724955520,6110.18,163.71,4.020527,0.210318,-1.359179,0.457772,,,,,0.472111,0.2571402,0.815238,0.2814552,1.289886,0.1442774,,,,,,,0.211592,0.2628514,,,0.69445,0.2256584,,
2558587476508131072,4966.02,106.82,2.257949,0.32004,-0.879217,0.09419,0.064093,0.0421488,,,0.301754,0.1501505,0.024744,0.0940206,-0.167383,0.0808493,0.050817,0.0692191,0.135515,0.0869064,0.043531,0.0959327,-0.477297,0.0973648,-0.094843,0.0880394,0.592756,0.107139,0.337764,0.1223475
2581881592415406592,4892.13,109.95,2.818563,0.244239,-0.505835,0.08756,0.143081,0.0405414,,,0.607426,0.1590692,-0.017323,0.1051144,0.257671,0.0861411,0.100581,0.0748042,0.119602,0.0925415,0.254819,0.0670502,0.033238,0.1080369,-0.034414,0.0933565,0.078069,0.1159211,0.078903,0.1134898
2595012784907936640,5159.31,71.96,3.166933,0.182314,-1.016112,0.045903,0.17027,0.014307,,,0.44028,0.0561179,0.241851,0.0324281,,,0.150033,0.0269892,0.34142,0.030237,0.015299,0.0261007,-0.610195,0.0300397,-0.155802,0.0337602,0.170497,0.0361639,,
2600534356208388096,4856.22,177.79,2.508227,0.252215,-0.199074,0.125445,0.217058,0.0565622,,,-0.016489,0.1983867,0.438417,0.1640295,0.091095,0.109459,0.248469,0.1015862,0.21841,0.11765,0.110064,0.0970121,0.109231,0.1621888,0.182801,0.1561785,0.552234,0.1572539,0.572503,0.1832427
2608870857665531776,5333.69,136.69,2.757831,0.242879,-2.188266,0.263038,,,,,1.269821,0.1840592,0.603121,0.1406943,1.703727,0.1009637,1.164875,0.0914418,0.578071,0.1084544,,,0.095064,0.1411573,,,0.018102,0.1417298,2.222928,0.1255157
2613292303158865024,5034.11,97.32,2.590397,0.277218,-0.616554,0.077063,0.290716,0.0360048,,,0.692423,0.1323502,0.303269,0.0744573,0.446783,0.070284,0.279356,0.0586862,0.328782,0.0757408,0.151153,0.0640058,-0.245781,0.0779772,-0.035474,0.0771434,0.584365,0.0903686,0.3483,0.098865
2613662254462068352,4935.66,142.99,2.676589,0.39997,-0.195671,0.115422,0.239377,0.0588074,,,0.231142,0.2063791,0.273474,0.1779623,0.174901,0.1141971,0.196051,0.1074234,0.235624,0.1227999,0.267354,0.0977705,0.214762,0.174542,0.201056,0.1321971,0.254333,0.1661257,0.24437,0.1383771
2616323725435861504,6352.25,,4.302882,,-1.603858,0.642693,,,,,1.102832,0.2650208,1.034955,0.2998097,1.861465,0.1489456,,,0.850727,0.1609668,,,0.561555,0.2780241,,,0.828544,0.2353534,,
2619884906159368832,4899.36,77.02,2.352746,0.374092,-0.516872,0.04895,0.353067,0.0198536,,,0.213668,0.0699673,0.371832,0.0345712,0.339128,0.0331983,0.222614,0.030277,0.156764,0.0379528,0.327427,0.0217665,-0.054821,0.0334029,0.044125,0.0348964,-0.130962,0.0425497,0.184227,0.0475971
2621237610403621632,3997.99,81.04,1.492154,0.362575,-0.333506,0.063567,,,,,,,,,,,,,,,,,,,,,,,,
2623705365468400000,4550.26,109.72,2.188575,0.289248,-0.621645,0.091372,0.296339,0.0417192,,,0.688705,0.1685431,0.307838,0.1178289,0.407354,0.0917614,0.281841,0.0809459,0.220251,0.098554,0.333668,0.0636351,-0.237625,0.1200455,0.077646,0.0989083,0.021405,0.125505,0.301569,0.1182057
2625876179378957952,5289.75,115.34,2.587205,0.316087,-1.094962,0.123777,0.186152,0.0582549,0.77096,0.1539803,0.614918,0.1694112,0.037176,0.1190415,0.290935,0.0922763,0.200868,0.0815191,,,0.298866,0.116546,-0.272746,0.1211798,-0.208455,0.1433336,0.514452,0.1263957,0.58924,0.1186277
2626454178897607936,4783.51,121.24,2.443763,0.334909,-0.985489,0.11184,0.299058,0.0516894,,,0.699375,0.1778176,0.098916,0.1311936,0.211446,0.0972623,0.249132,0.0871565,0.588885,0.1044642,0.127298,0.117072,-0.244353,0.132453,-0.03051,0.1518579,0.465936,0.135127,0.385694,0.1226321
2627296748401886208,4767.22,113.57,2.443302,0.289046,-0.914643,0.101355,0.290103,0.0509732,,,0.464928,0.172561,0.244991,0.1235077,-0.052015,0.0941446,0.262345,0.0836129,0.326526,0.1011115,0.237519,0.0987471,-0.322311,0.1253425,-0.10718,0.1012339,0.552427,0.129645,0.346025,0.1201451
2682704059903297152,4508.0,85.68,2.468854,0.232563,-0.419554,0.062756,0.27467,0.0245754,,,0.640684,0.1135356,0.411638,0.0688879,0.480617,0.0591107,0.412992,0.0485459,0.213444,0.064079,0.181198,0.0358706,-0.179393,0.0604307,0.142179,0.0651705,-0.126006,0.073887,0.419261,0.0869482
2683226942107220864,4715.69,142.55,1.984168,0.297985,-1.422514,0.144173,0.226682,0.0675426,,,0.676848,0.2034917,0.122912,0.1728535,0.323805,0.1124854,0.167349,0.1053002,0.274021,0.1209377,0.4323,0.1918307,-0.272319,0.1700285,-0.435264,0.1780658,0.239925,0.1629035,0.621978,0.1340649
2683390223878618624,4790.26,106.62,2.602846,0.236497,-0.677859,0.080629,0.305746,0.0346485,,,0.696047,0.1426444,0.300794,0.0853488,0.285603,0.0763946,0.287034,0.0646741,0.290569,0.082184,0.329729,0.0569283,-0.18496,0.0888723,0.02282,0.0834924,-0.014928,0.0999389,0.264924,0.1047639
2692747338414178944,5128.18,104.61,2.461839,0.341374,-0.825776,0.097465,0.211096,0.1265785,,,0.582791,0.1565489,0.175023,0.101893,0.093189,0.0846458,0.200028,0.0732062,0.292143,0.0909466,0.211096,0.1265785,-0.432872,0.1049581,-0.217176,0.1035483,0.808706,0.1134152,0.345907,0.1270121
2692767649314438144,4512.96,168.27,2.101581,0.301274,-0.501884,0.153835,0.207405,0.079334,,,0.720019,0.2412083,0.182468,0.2462114,0.403607,0.1348384,0.22402,0.1342446,0.082365,0.1453938,0.3439,0.1589218,0.135207,0.2333529,0.379566,0.1641044,-0.028777,0.206414,0.55391,0.1647642
2695449800555873664,4296.68,93.98,1.963252,0.358762,-0.518105,0.080639,0.133859,0.0488674,,,0.804429,0.15137,,,0.152403,0.0815729,0.425583,0.0699711,0.182704,0.0876754,0.111846,0.0588574,-0.332621,0.0987871,0.145043,0.0887718,0.360386,0.1083255,0.18793,0.1094939
2701747704375714048,5061.46,95.4,2.529542,0.223997,-0.498694,0.069566,0.095444,0.0299754,,,0.121457,0.1189708,0.142364,0.0620608,0.224697,0.0623392,0.066644,0.0513614,0.125441,0.0674311,0.033819,0.0540217,-0.072511,0.0651737,-0.170989,0.0686814,0.598128,0.0785039,0.237593,0.0905678
2710291425119552896,4851.8,109.01,2.622617,0.307286,-0.462629,0.093993,0.380473,0.0491665,,,0.654346,0.1656721,0.364871,0.1138754,0.436265,0.0900583,0.399939,0.0790626,0.114842,0.0967292,0.34945,0.070562,-0.08053,0.1163345,0.090941,0.097236,-0.111854,0.1225738,0.237061,0.1273978
2713152251295682944,4637.58,87.9,1.950907,0.296298,-1.048945,0.067793,0.26721,0.0289643,,,0.454895,0.1125678,0.26367,0.0568442,-0.018068,0.0585357,0.262086,0.0480549,0.346526,0.0634837,0.1405,0.054585,-0.408909,0.0596149,-0.100653,0.0645407,1.33139,0.0730781,0.384347,0.0862862
2720282545547125632,4436.58,92.85,1.769366,0.307019,-0.618346,0.076556,0.057272,0.0334442,,,0.11382,0.1455005,-0.04785,0.0885764,0.177801,0.0780897,-0.056144,0.0663863,0.182555,0.0839786,0.110978,0.0501325,-0.253559,0.0920502,0.057808,0.0852305,0.089352,0.1026573,0.121483,0.1063375
2721278226340625536,4555.02,83.74,1.775214,0.376708,-0.894006,0.058683,0.160985,0.021502,,,0.034334,0.0972889,0.159768,0.0463167,0.039427,0.049456,0.141853,0.0407492,0.256163,0.0541571,0.133967,0.0364273,-0.262146,0.0479382,-0.025295,0.0543931,0.483124,0.0608856,0.518835,0.0749796
2724853494556744576,4912.45,112.39,2.735228,0.239206,-0.945537,0.105817,0.263876,0.0525583,,,0.538542,0.1712638,0.206688,0.1216557,0.170354,0.0933751,0.312831,0.0827479,0.17436,0.1002853,0.465335,0.1186048,-0.222287,0.1236191,-0.070166,0.104011,0.168908,0.1283035,0.405573,0.1642148
2884847898282540032,4768.68,106.36,1.849164,0.230733,-1.269422,0.095242,0.195103,0.0467528,,,0.196032,0.1631261,0.177745,0.1104424,0.12933,0.088548,0.166159,0.0774085,0.303626,0.0951129,0.224825,0.0900181,-1.000224,0.1130956,-0.084518,0.1369806,0.297962,0.1199939,0.806579,0.1155349
2892376254399199360,3169.42,121.78,0.94374,0.246304,-3.169624,0.361656,,,,,,,,,,,,,,,,,,,,,,,,
2897230529515235584,4691.16,115.73,1.569305,0.27472,-1.228139,0.099469,0.01785,0.0475155,,,0.441058,0.1630815,-0.035265,0.1103828,0.044257,0.0885215,-0.062905,0.0773796,0.187831,0.0950846,0.058663,0.1363346,-0.326242,0.1130393,-0.181673,0.1369355,0.520137,0.1199488,0.338009,0.1267646
2898648968235989376,5969.23,87.57,4.278882,0.178415,-1.243416,0.111953,0.419853,0.0349609,,,0.580695,0.1240276,0.30882,0.0665098,,,0.484301,0.054066,0.398428,0.0705625,0.569505,0.1426389,-0.337926,0.0771357,,,0.124032,0.0829075,,
2938171463455517312,5108.69,124.99,2.340941,0.248892,-1.140279,0.136917,0.26959,0.0617635,,,0.704408,0.1713522,0.25498,0.1217814,0.406525,0.0934276,0.278572,0.0828067,0.348961,0.1003416,0.262943,0.1430368,-0.273706,0.1237363,-0.190421,0.1452991,1.039929,0.1283949,0.672165,0.1195652
2965242745398475392,4267.72,75.42,1.231933,0.280958,-0.829155,0.049448,0.074569,0.0160761,,,0.425175,0.0771487,0.010249,0.0367383,-0.163622,0.0374753,0.024334,0.0326335,0.099162,0.0421309,0.111768,0.0279605,-0.377741,0.0363369,-0.050528,0.0402749,0.420149,0.0468237,0.572337,0.056266
3181152499415837056,4328.98,108.9,1.337118,0.301999,-1.06742,0.095496,0.209441,0.0489562,,,,,0.342118,0.1263703,0.063825,0.0953196,0.209044,0.0849412,0.195156,0.1023742,0.192966,0.0854389,-0.183017,0.1279984,-0.127577,0.1023746,0.461465,0.1317024,0.601823,0.1210889
3185620781529427328,4459.16,79.07,1.982518,0.211693,-0.707007,0.053862,0.275979,0.0183127,,,0.630485,0.0885532,0.273765,0.0415458,0.440567,0.0442615,0.278698,0.0369907,0.310236,0.0488957,0.284167,0.0257253,-0.171449,0.0423395,0.022203,0.048395,-0.088239,0.0544646,0.256946,0.0675718
3198192769278928896,4730.63,109.71,2.175839,0.228385,-0.932454,0.096464,0.072283,0.0452273,,,0.137493,0.1622752,-0.011816,0.1093104,0.576257,0.0880432,0.148069,0.076859,0.106269,0.0945732,-0.005001,0.0897673,-0.338817,0.1120242,-0.282207,0.0952461,0.470596,0.1191357,0.420601,0.1151092
3202010857766241152,4905.18,124.35,2.190261,0.27904,-1.34105,0.111677,0.108487,0.0394762,,,0.387199,0.1428815,0.092544,0.0856134,0.318453,0.0765354,0.106909,0.0648155,-0.050109,0.0823329,0.325239,0.0913985,-0.273989,0.0891336,-0.27254,0.1464974,0.021731,0.1001636,0.549463,0.1048956
3203188743957945344,5018.3,149.03,2.62201,0.253445,-1.572368,0.154151,0.335792,0.0624875,,,0.881504,0.1684053,-0.191481,0.1231103,0.775457,0.0916796,0.348436,0.0808551,0.317039,0.0984663,,,-0.354234,0.1198659,0.225981,0.1423156,0.451196,0.1253637,1.174079,0.1603331
3253858191136984960,4800.19,123.89,2.319554,0.251403,-1.128604,0.11272,0.26582,0.0538042,,,0.837999,0.1736465,0.222801,0.1250711,0.252784,0.0947884,0.268378,0.0843397,0.27088,0.1018033,0.138891,0.1212713,-0.309582,0.1267941,-0.215908,0.1476245,0.330885,0.130771,0.540637,0.1206632
3254098468785655808,5737.0,115.24,4.0521,0.192654,-0.441677,0.130499,0.312701,0.0684284,0.716296,0.1784433,0.317515,0.2097178,0.291537,0.1839752,0.479901,0.1161762,0.319554,0.1098983,0.295297,0.1249553,0.396623,0.2011049,-0.058638,0.1798314,,,-0.252874,0.1698749,,
3281797468791400576,5045.09,177.64,3.024733,0.229973,-1.749093,0.204045,0.368571,0.0903955,,,1.08738,0.2072625,0.136852,0.1795422,1.018112,0.1147207,0.621184,0.1080761,0.337261,0.12337,0.728955,0.197432,-0.394729,0.1759342,0.442676,0.1819352,0.099395,0.1671152,1.427587,0.1356563
3282810973698002944,5648.73,96.95,4.21169,0.184097,-0.31816,0.078606,0.148776,0.0330758,0.273588,0.1235706,0.315638,0.1266879,0.132689,0.0689661,0.173392,0.0669221,0.116013,0.0555205,0.142093,0.0722145,0.222237,0.085638,-0.136461,0.0723669,-0.059054,0.0795561,-0.151967,0.0852643,,
3287575368035203456,4888.9,88.66,2.107386,0.257355,-1.589734,0.077278,0.234749,0.0281444,,,0.784815,0.1118982,0.27934,0.0563259,,,0.202015,0.047717,0.29403,0.0630721,0.123798,0.0821504,-0.525423,0.0590556,-0.104627,0.0860046,0.046909,0.0725209,,
3462381464696611840,4551.13,94.58,1.713214,0.307245,-0.715827,0.065324,0.43655,0.0364053,,,0.404153,0.1129241,0.428507,0.0571222,0.38656,0.0587475,,,0.407884,0.0637028,0.327472,0.0546662,,,0.139976,0.0647728,0.729106,0.0733755,0.308133,0.0865307
3465735043880396800,4568.94,110.87,1.668979,0.324761,-0.905284,0.084742,0.187441,0.0393247,,,0.330343,0.1461872,0.188229,0.0893656,-0.076926,0.0784973,0.169139,0.0668011,0.2184,0.0844105,0.165238,0.0681471,-0.245349,0.092824,-0.066697,0.0856469,1.343972,0.1033148,0.606069,0.106712
3466006279655225600,3636.92,69.67,0.38221,0.430696,-0.10307,0.048364,,,,,,,,,,,,,,,,,,,,,,,,
3467628128025640448,5005.86,163.88,2.277657,0.359968,-1.462279,0.186652,0.288951,0.1133862,,,1.010061,0.2242207,0.290219,0.2114031,0.927432,0.124772,0.474586,0.1208904,0.288439,0.1343446,,,-0.524917,0.2036747,0.123601,0.1993946,0.705052,0.186445,0.943128,0.1425761
3468618302670257664,3380.57,77.38,0.662489,0.401812,-2.516768,0.092757,,,,,,,,,,,,,,,,,,,,,,,,
3470139446942820224,5290.93,129.72,2.667828,0.232152,-1.505947,0.152906,0.172971,0.0622242,,,0.312021,0.1761772,0.155071,0.128764,0.633327,0.0962894,0.081766,0.0978417,0.286413,0.1034172,,,-0.388037,0.1302122,0.245998,0.1501921,-0.424099,0.1334084,0.888414,0.1218619
3481836910633041024,4771.49,110.02,2.345094,0.298643,-0.383889,0.089607,0.296447,0.0434469,,,0.515084,0.1646535,0.51737,0.1124936,0.407044,0.0894541,0.157636,0.078399,0.31106,0.0960823,0.280893,0.0813046,-0.042506,0.1150328,0.139155,0.0966407,0.05156,0.1215395,0.393231,0.1162947
3482030905716342912,4147.48,79.29,1.335132,0.37246,-1.117192,0.058582,-0.013097,0.0197483,,,,,0.054924,0.0456147,-0.310544,0.0487507,0.164412,0.0402196,0.018575,0.0534392,-0.150759,0.0299454,-0.607334,0.0471301,-0.144166,0.0535878,0.57197,0.0599882,0.584882,0.0740217
3482648487653441152,5185.79,107.22,2.86277,0.204108,-1.686594,0.11972,0.056271,0.0462633,,,0.442251,0.1373756,0.098219,0.0796288,0.654222,0.0732673,0.099998,0.0927148,-0.089007,0.0788812,0.414936,0.1754933,-0.327336,0.0831855,0.200217,0.1111567,-0.222466,0.0949952,1.022499,0.1017914
3484630323003115136,4883.88,94.56,2.043516,0.310363,-1.567998,0.087038,0.199871,0.0270355,,,,,0.201107,0.0543158,0.697213,0.0565561,0.212568,0.0463889,0.151793,0.0614379,0.221297,0.0577781,-0.337014,0.0568737,-0.086233,0.0834045,-0.2078,0.0703248,0.788972,0.083963
3485732652128683392,4699.47,121.27,1.97608,0.30215,-0.678019,0.096827,0.027466,0.0535273,,,0.370146,0.1749272,0.09484,0.1269316,-0.303423,0.095548,-0.032755,0.0852005,0.080337,0.1026198,0.049548,0.1009873,-0.460775,0.1285181,-0.209952,0.1025958,0.679421,0.1321036,0.502504,0.1212714
3486313293050546304,5137.71,109.55,4.619963,0.18911,-0.772876,0.090584,0.225333,0.0498984,,,0.55915,0.1736211,0.297342,0.1250344,0.416948,0.0947733,0.121215,0.0843226,0.285988,0.1017871,0.266952,0.0997483,-0.28254,0.1267601,-0.090716,0.1475987,0.212352,0.1307446,,
3582334231916457728,4593.11,166.25,2.731586,0.27893,-0.628017,0.163173,,,,,,,,,,,,,,,,,,,,,,,,
3583275654387487488,4796.53,117.45,2.584807,0.256327,-0.603981,0.091267,0.283254,0.0417171,,,0.420633,0.1600162,0.284897,0.1063425,0.265182,0.086703,0.1641,0.0754087,0.313872,0.0931413,0.401112,0.0671498,-0.167271,0.1092065,0.015613,0.0939159,0.178667,0.1168676,0.479218,0.1139708
3583277269295193472,4818.11,100.72,2.441394,0.267126,-0.732459,0.081714,0.23232,0.0373264,,,0.300116,0.1415189,0.248468,0.0841014,0.257146,0.0757266,0.19868,0.0640054,0.220952,0.0814777,0.285811,0.0675333,-0.213542,0.0876383,-0.043002,0.0828047,0.127915,0.0988751,0.40657,0.1041368
3584140763881047424,4973.31,366.72,2.810321,0.410664,-0.601904,0.314338,-0.034712,0.1915311,,,0.976449,0.2694694,-0.231205,0.3104386,0.768136,0.1515807,,,0.086052,0.2433726,,,-0.496356,0.2867566,,,0.634717,0.2489685,1.168395,0.159469
3584265489731178880,4929.6,313.1,2.224909,0.370555,-1.285778,0.366339,,,,,1.202526,0.283708,,,1.109132,0.1600139,,,,,,,-0.18255,0.3155066,0.510058,0.2612892,0.61157,0.2697897,1.227259,0.1643987
3584370286932412032,4778.71,184.82,2.512527,0.324146,-0.568801,0.190081,0.21965,0.0974386,,,0.024244,0.2523088,0.222238,0.2705034,0.450877,0.1414152,0.208071,0.1432367,0.231976,0.1526417,,,-0.084163,0.2537385,0.169215,0.2520451,0.129315,0.2197714,0.766806,0.1532994
3601787650628058496,5427.98,247.92,4.337402,0.23846,-0.553128,0.216124,0.37451,0.0987494,,,0.802818,0.2414344,0.129181,0.246694,0.739476,0.1349724,0.367521,0.1344256,0.382702,0.1455412,,,,,0.244168,0.2665808,-0.221443,0.2066837,,
3604163209923139200,5126.97,101.8,2.12381,0.429718,-2.169336,0.130527,,,,,,,0.076302,0.0803993,,,0.609235,0.061996,0.328628,0.0793359,,,-0.266001,0.103297,,,-0.125398,0.0956712,,
3604504578219622784,5136.83,162.71,2.942855,0.357489,-0.531282,0.186448,,,,,0.780539,0.2379438,-0.050204,0.2392993,0.393971,0.1329041,0.214324,0.1316395,,,,,0.035912,0.2275058,,,0.343761,0.2025314,1.063676,0.1479204
3606389553466632320,4864.54,102.44,3.141966,0.27977,-0.390366,0.078512,0.198253,0.0386427,,,0.567469,0.1437312,0.185975,0.0865665,0.277658,0.0770397,0.206565,0.0653231,0.068826,0.0828666,0.197228,0.0575549,-0.165394,0.0900737,0.022282,0.0841549,0.028662,0.1009702,0.189865,0.1053657
3608981750912397184,3834.2,85.17,0.937606,0.356845,-0.450077,0.074812,,,,,,,,,,,,,,,,,,,,,,,,
3609150457227779968,4746.13,111.66,2.038431,0.349458,-1.302166,0.095426,0.194762,0.0415199,,,0.979859,0.1485969,0.252226,0.0921756,0.045653,0.0799273,0.226607,0.0682665,0.209576,0.0859274,0.055904,0.0943363,-0.470963,0.0955698,-0.16982,0.0918474,0.608007,0.105634,0.299432,0.1080152
3618855468409609088,5051.15,108.46,2.450713,0.353462,-0.649467,0.09229,0.384917,0.0554564,,,0.39312,0.1590671,0.403352,0.1051117,0.125586,0.0861399,0.278726,0.0748028,0.372142,0.0925402,0.30714,0.0743467,-0.134402,0.1080343,-0.022932,0.0933553,0.868575,0.115919,0.242366,0.1145944
3621540926776487680,5258.8,167.96,2.930223,0.329422,-0.717351,0.222757,0.291449,0.1073755,1.378309,0.1925198,0.895503,0.2352129,-0.02244,0.2335982,0.683322,0.1312859,0.413215,0.1294742,0.023224,0.1921626,,,-0.116502,0.2226665,,,1.200915,0.1992997,1.187065,0.1468736
3675535022238852864,4579.75,126.74,2.291777,0.327852,-0.545631,0.11513,0.213059,0.0572149,,,0.534189,0.1979598,0.10187,0.1633036,0.237858,0.1092059,0.186592,0.1012779,0.218565,0.1173753,0.429547,0.0918702,-0.203173,0.1615413,0.083759,0.1155664,0.217254,0.1567841,0.177915,0.1527133
3675640678434315008,5586.24,171.3,4.328765,0.21145,-0.785448,0.222433,0.60203,0.0975901,,,0.792017,0.252593,0.893754,0.2711412,0.584816,0.1415835,0.641205,0.1434695,0.464899,0.1528275,,,-0.212019,0.2542705,,,-0.25104,0.2201165,,
3695562970137014656,4783.81,148.25,2.522243,0.321209,-0.651448,0.119688,0.223753,0.0921317,,,0.316497,0.1915462,-0.060204,0.1526243,-0.186196,0.1054033,0.159712,0.0966906,0.222233,0.1132536,0.172021,0.1172676,-0.290313,0.1519671,-0.176147,0.1175696,0.280541,0.1497797,0.453414,0.1288825
3698094904897487488,6127.47,97.34,3.222314,0.307909,-0.712694,0.143751,-0.095277,0.0555544,0.477854,0.1523829,0.555995,0.1669601,-0.2088,0.1156382,0.330775,0.0908224,-0.166777,0.083293,0.083571,0.0975475,,,-0.343872,0.1179916,,,0.114009,0.123886,,
3790443745507012096,4858.57,161.62,4.524641,0.209514,-2.580194,0.165576,1.215838,0.0889223,,,,,0.735427,0.1378782,,,,,1.113161,0.1072883,1.441137,0.1589256,-0.030991,0.1385866,,,0.596073,0.1397915,,
