source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__M_H_,e__M_H_,__a_M_,e__a_M_,__C_Fe_,e__C_Fe_,__N_Fe_,e__N_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ce_Fe_,e__Ce_Fe_
1433607826538788736,4850.4,13.6,1.86,0.042,-1.1452,0.0115,-1.1598,0.0111,0.1835,0.014,-0.259,0.0375,0.1279,0.0383,0.5095,0.0401,0.2124,0.023,-0.1462,0.0287,0.103,0.025,0.1891,0.0332,-0.0348,0.0403,-0.3174,0.0342,-0.1962,0.0271,-0.1755,0.0991
1433912868000550656,4144.3,7.6,0.476,0.042,-1.5295,0.0127,-1.5544,0.0121,0.1658,0.0138,-0.5417,0.0273,0.3981,0.0284,0.2043,0.0199,0.22,0.0235,-0.2807,0.026,0.1571,0.023,0.2246,0.0326,-0.1398,0.0299,-0.2708,0.0349,-0.0246,0.0265,-0.1801,0.0413
1434028252297489152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434149301656172160,4422.2,13.1,1.825,0.042,-0.6146,0.016,-0.6131,0.0136,0.2422,0.0125,-0.0392,0.0275,0.0009,0.0298,0.2974,0.0275,0.4002,0.0237,0.1752,0.0441,0.0221,0.0285,0.1815,0.0338,0.1478,0.0398,-0.2677,0.0344,0.0275,0.0306,-0.1665,0.0996
1434388063181617536,4968.3,21.7,2.483,0.058,-1.3646,0.0163,-1.3796,0.016,0.304,0.0223,-0.1724,0.0697,-0.5089,0.9138,0.4894,0.0751,0.359,0.0348,-0.2055,0.0445,0.2443,0.0389,0.1731,0.0569,0.0833,0.067,,,-0.0789,0.0467,-0.1798,0.1708
1437105544825542400,4497.5,8.4,1.478,0.033,-0.9804,0.01,-0.9906,0.0091,0.1687,0.0098,-0.2468,0.0211,0.2314,0.0235,0.235,0.0198,0.1763,0.0175,-0.0326,0.0226,0.1699,0.0185,0.0587,0.0229,-0.0876,0.0261,-0.2271,0.0244,-0.0015,0.019,-0.1826,0.0541
1438146507459250560,5107.5,18.2,2.698,0.063,-2.2845,0.0127,-2.33,0.0178,0.1374,0.0285,0.7416,0.1058,-0.5393,0.3042,0.1584,0.0936,0.1145,0.0406,,,0.0754,0.0369,,,0.5148,0.066,,,0.2047,0.0461,0.1241,0.1172
1438260066394185728,4679.2,10.3,2.068,0.034,-0.8697,0.0103,-0.8753,0.0094,0.3295,0.0103,-0.0126,0.024,0.0757,0.0264,0.4428,0.0251,0.3721,0.0182,0.2761,0.025,0.3483,0.02,0.2888,0.0244,0.033,0.0299,-0.3432,0.0256,0.0426,0.0203,-0.1362,0.0726
1444166814657261312,5169.3,20.5,2.413,0.043,-0.8251,0.0122,-0.8124,0.0115,0.2925,0.0145,0.0841,0.046,0.2096,0.0465,0.2292,0.0657,0.326,0.0239,0.2298,0.0354,0.2752,0.0287,0.2405,0.0359,-0.1132,0.052,-0.3199,0.0357,0.0612,0.0301,0.0455,0.1824
1444568514358684544,5128.9,19.8,2.378,0.043,-0.7861,0.0123,-0.7711,0.0115,0.27,0.0141,0.1224,0.0436,0.1894,0.0445,0.3728,0.0613,0.3552,0.0236,0.2016,0.0357,0.2541,0.0284,0.0966,0.0351,0.1538,0.0506,-0.2193,0.035,0.0204,0.0296,-0.2686,0.1764
1447963806265059200,4683.0,13.0,1.63,0.046,-1.3013,0.0132,-1.3216,0.0126,0.2286,0.0158,-0.4165,0.0398,0.0603,0.0399,0.3588,0.0371,0.2299,0.026,-0.1918,0.0319,0.2106,0.0276,0.2988,0.0383,-0.0144,0.0422,-0.2608,0.0394,-0.1467,0.0314,-0.2407,0.0889
1448782427032021632,5479.1,32.9,4.049,0.034,-0.3162,0.0108,-0.3176,0.0099,0.208,0.1377,0.1742,0.0482,-0.077,0.0473,0.4679,0.0728,0.2902,0.0191,0.3007,0.0261,0.1456,0.0207,0.2273,0.0222,0.1735,0.0832,-0.0537,0.0268,0.1562,0.023,0.1452,0.2361
1452533617108229376,4870.8,19.4,2.376,0.051,-1.0641,0.0158,-1.0475,0.0147,0.2915,0.0179,0.069,0.0507,-0.4789,0.1902,0.4969,0.0567,0.3633,0.0298,0.2131,0.0442,0.338,0.0347,0.2455,0.0464,-0.1213,0.0572,0.1597,0.0461,0.0247,0.0396,-0.084,0.1566
1456158500786965504,4165.1,11.6,1.424,0.04,-0.3998,0.0175,-0.4063,0.0142,0.1064,0.0113,-0.0015,0.023,0.1813,0.0254,0.1359,0.022,0.1338,0.0229,0.0084,0.0487,0.042,0.0281,0.0138,0.0318,0.0785,0.0362,-0.023,0.0323,0.0226,0.0297,-0.0537,0.0859
1457124490471115776,4909.3,14.8,2.397,0.036,-0.5575,0.0114,-0.5493,0.0102,0.2927,0.0109,0.1603,0.0285,0.0966,0.0312,0.4644,0.0371,0.3298,0.0194,0.2998,0.0321,0.2616,0.0235,0.1227,0.027,0.2197,0.0381,-0.155,0.0275,0.0699,0.0234,-0.1065,0.1253
1460992366220769152,4301.6,7.7,1.138,0.035,-1.1548,0.0109,-1.1445,0.01,0.328,0.0106,-0.2336,0.0214,0.2643,0.0235,0.3906,0.0181,0.3682,0.0189,0.295,0.0237,0.4266,0.0195,0.3039,0.0249,0.0398,0.0261,-0.2312,0.0267,0.0673,0.0207,0.0799,0.0458
1461349879297738880,4830.9,14.7,2.634,0.036,-0.4194,0.0121,-0.4156,0.0105,0.2704,0.0105,0.1775,0.0263,-0.0401,0.0292,0.3251,0.0338,0.3007,0.0192,0.302,0.0348,0.2336,0.0238,0.2124,0.0267,0.2905,0.0375,-0.1176,0.0271,0.1134,0.0236,-0.2074,0.1253
1461916986779245184,4858.8,15.7,2.727,0.041,-0.7323,0.0128,-0.736,0.0116,0.2943,0.0129,0.05,0.034,-0.0059,0.0359,0.5118,0.0409,0.3583,0.0225,0.2558,0.0357,0.2652,0.0267,0.2422,0.0324,0.0964,0.043,-0.197,0.0329,0.0838,0.0279,0.1229,0.1289
1462506599890361856,4667.8,8.8,2.526,0.027,-0.4461,0.0087,-0.4439,0.0076,0.299,0.0073,0.0769,0.016,0.0585,0.0189,0.371,0.0185,0.3621,0.0137,0.3204,0.0216,0.2187,0.0158,0.2049,0.0172,0.2109,0.0231,-0.1631,0.0182,0.0765,0.0146,-0.1332,0.0649
1472491024463039104,4958.2,20.7,2.274,0.045,-0.6296,0.015,-0.6155,0.0134,0.2483,0.0148,0.1106,0.0418,0.1236,0.0431,0.3114,0.0554,0.3561,0.0257,0.1634,0.0459,0.1773,0.0323,0.1407,0.039,0.2152,0.0543,-0.1051,0.0385,-0.0196,0.0344,-0.3952,0.1873
1475212556260415232,4469.0,11.1,1.985,0.037,-0.7014,0.0131,-0.6874,0.0114,0.2703,0.011,0.0739,0.024,0.0733,0.0264,0.3401,0.0239,0.4159,0.0205,0.3271,0.0341,0.2095,0.0237,0.194,0.0281,0.1137,0.0333,-0.1742,0.0291,0.0617,0.0247,-0.1486,0.0805
1476090516295328000,4380.3,8.8,1.088,0.041,-1.47,0.0118,-1.4944,0.0114,0.2116,0.0138,-0.506,0.0298,0.2749,0.0309,0.2599,0.0236,0.1668,0.023,-0.2724,0.0253,0.2159,0.0228,0.1759,0.0321,-0.0818,0.0317,-0.3616,0.0341,-0.056,0.0259,-0.1974,0.0513
1476305573897534336,4787.9,21.1,2.615,0.05,-0.7531,0.0176,-0.7315,0.0156,0.2774,0.0167,0.0849,0.0444,-0.1392,0.0524,0.4694,0.0516,0.4053,0.0293,0.2208,0.0529,0.2554,0.0363,0.163,0.0454,0.0164,0.0579,-0.1676,0.0448,0.0255,0.0405,0.1138,0.1746
1476883848294360832,5074.4,25.0,2.082,0.057,-1.1217,0.0165,-1.1331,0.0159,0.229,0.0212,-0.5314,0.0693,0.548,0.0646,0.3613,0.0855,0.1652,0.0338,-0.1672,0.0486,0.2282,0.0399,0.1686,0.0554,0.0381,0.0714,-0.5148,0.0538,0.0132,0.0465,0.3653,0.2161
1485330399698291072,4737.3,12.0,2.452,0.031,-0.2838,0.0108,-0.2675,0.0092,0.2232,0.0085,0.1574,0.0198,0.0822,0.0229,0.2836,0.0249,0.2827,0.0162,0.2238,0.0301,0.1903,0.02,0.1181,0.0214,0.1821,0.0302,-0.0971,0.022,0.079,0.0189,-0.0779,0.0991
1493997300103987968,5027.9,15.0,2.481,0.035,-0.6057,0.0103,-0.5873,0.0094,0.2608,0.0106,0.1228,0.0293,0.1158,0.032,0.434,0.0407,0.3254,0.0185,0.3557,0.0287,0.2415,0.0221,0.1517,0.0256,0.1581,0.0374,-0.1181,0.0261,0.0548,0.0217,0.1012,0.1286
1495038778133505408,4384.6,7.6,1.466,0.031,-0.877,0.0099,-0.8949,0.0089,0.1033,0.009,-0.3387,0.0184,0.0216,0.0208,0.1378,0.0169,0.0769,0.0165,-0.2346,0.0224,0.1119,0.0176,0.0795,0.0212,-0.3578,0.0239,-0.2288,0.0227,-0.1116,0.0177,-0.036,0.0482
1496894822481090816,4815.5,28.6,4.601,0.054,-0.9005,0.0225,-0.9238,0.0207,0.2518,0.0749,-0.1827,0.054,0.1598,0.1082,0.2892,0.0497,0.2656,0.0301,0.0971,0.0384,0.2903,0.0305,0.1013,0.0393,-0.2147,0.0793,-0.2718,0.0699,-0.0685,0.0477,,
1498328276406265216,4618.7,14.6,1.379,0.05,-1.2488,0.0154,-1.2669,0.0145,0.1853,0.0174,-0.4849,0.0434,0.1564,0.043,0.3496,0.0399,0.1424,0.0291,-0.2834,0.0391,0.163,0.0318,0.1176,0.0441,-0.1021,0.048,-0.3612,0.0448,-0.0465,0.0371,-0.1474,0.1021
1499081098273666816,4723.4,13.2,2.634,0.035,-0.4734,0.0121,-0.4672,0.0105,0.2619,0.0103,0.0573,0.0245,0.0841,0.0273,0.352,0.0291,0.3641,0.019,0.2425,0.0338,0.2122,0.0231,0.2002,0.0261,0.1661,0.035,-0.0958,0.0267,0.0917,0.023,-0.0199,0.1069
1506431574023303680,4094.2,6.1,1.177,0.03,-0.795,0.0103,-0.8011,0.0089,0.2974,0.008,0.0232,0.0149,0.1504,0.0171,0.339,0.013,0.3578,0.0155,0.1992,0.0225,0.2505,0.0165,0.2016,0.0193,0.1036,0.0206,-0.1096,0.0208,0.0664,0.0164,-0.1421,0.0363
1512785686079847168,5109.4,30.3,2.787,0.057,-1.0999,0.0165,-1.1339,0.0159,0.2203,0.0218,-0.0012,0.0719,-0.2152,0.1039,0.4656,0.0905,0.2172,0.0341,-0.2191,0.0489,0.2139,0.0404,0.2877,0.0562,0.0294,0.0732,-0.3442,0.0544,0.0708,0.047,-0.1302,0.2265
1518822928333255296,5001.6,13.9,1.851,0.044,-1.5024,0.0104,-1.535,0.0106,0.2479,0.0159,-0.2883,0.0479,0.1256,0.0747,0.2648,0.0502,0.1465,0.0245,-0.3815,0.0242,0.22,0.0247,0.027,0.0359,-0.3566,0.0423,-0.8313,0.0369,0.005,0.0277,-0.5418,0.0964
1520049815806447616,4549.8,8.0,1.712,0.029,-0.6628,0.009,-0.663,0.0079,0.2975,0.0079,-0.0176,0.0167,0.1703,0.0194,0.3948,0.0173,0.3563,0.0146,0.1323,0.0211,0.2732,0.0161,0.1532,0.0184,0.1016,0.0228,-0.1168,0.0196,0.0783,0.0154,-0.0854,0.0548
1520476288879018112,4991.4,11.1,3.057,0.03,-0.6777,0.0081,-0.674,0.0075,0.2875,0.0086,0.1736,0.0227,-0.0735,0.0256,0.4414,0.03,0.3917,0.015,0.2881,0.0204,0.2094,0.017,0.2446,0.0195,0.2192,0.028,-0.181,0.0205,0.0897,0.016,-0.268,0.0874
1523170161087494528,4798.8,13.4,1.69,0.054,-1.9937,0.0126,-2.0246,0.0134,0.2835,0.0216,-0.3119,0.0625,0.3679,0.0575,0.4599,0.0507,0.2652,0.032,-0.3154,0.0272,0.2597,0.0299,-0.0228,0.0494,-0.684,0.0485,-0.2729,0.0506,0.1207,0.0372,,
1528702731799995904,4919.9,12.2,2.891,0.033,-0.7804,0.0095,-0.7622,0.0088,0.3311,0.0101,0.2391,0.0264,1.2586,0.0289,0.3529,0.0326,0.3936,0.0175,0.6284,0.0243,0.2883,0.0199,0.4239,0.0236,0.2771,0.0322,-0.3234,0.0246,0.0015,0.0196,0.9735,0.0949
1532292637263560320,4728.8,20.8,1.401,0.071,-1.7973,0.0203,-1.8208,0.0205,0.2358,0.0298,-0.3956,0.0876,-0.0028,0.1387,0.3391,0.0728,0.2207,0.0453,-0.3323,0.0517,0.2154,0.0474,-0.2984,0.0782,,,,,-0.3515,0.0632,-0.3311,0.1437
1532609227892876160,6166.3,96.9,4.34,0.083,-1.1371,0.0226,-1.1139,0.026,0.2033,0.2907,0.1914,0.2374,1.5187,0.3827,0.5372,0.4972,0.2933,0.0378,0.1251,0.0422,0.2966,0.0425,0.1103,0.0617,,,0.3524,0.0824,0.251,0.0598,,
1534680982677656064,4943.5,14.2,2.311,0.035,-0.6128,0.0106,-0.6141,0.0096,0.3004,0.0106,0.1253,0.0282,0.0738,0.0308,0.586,0.0368,0.33,0.0187,0.2888,0.0291,0.3129,0.0222,0.1243,0.0258,0.1193,0.0363,-0.0979,0.0264,0.069,0.0219,-0.2801,0.1177
1541453974304912512,5137.0,144.9,4.048,0.21,-0.6119,0.0226,-0.6284,0.0452,0.0341,0.0415,0.18,0.1044,-0.3196,0.2527,0.2233,0.1011,0.1003,0.0551,-0.659,0.0535,-0.0221,0.0554,,,,,-0.1444,0.0651,-0.2561,0.0538,-0.0886,0.4029
1542862208184586752,4156.1,6.8,1.358,0.029,-0.575,0.0107,-0.5746,0.0091,0.2969,0.0077,0.078,0.0147,0.1558,0.017,0.3278,0.0136,0.3621,0.0153,0.1366,0.025,0.2598,0.0171,0.1291,0.0192,0.1255,0.0216,-0.0985,0.0204,0.11,0.0166,-0.2697,0.0437
1547115909436052352,4645.2,11.5,1.694,0.043,-1.3198,0.0121,-1.3369,0.0116,0.2451,0.0145,-0.3402,0.0354,0.1284,0.036,0.3375,0.0323,0.189,0.0239,-0.1447,0.0282,0.2366,0.0249,0.2554,0.0343,-0.2931,0.0376,-0.2684,0.0357,-0.1085,0.0279,-0.2889,0.0759
1547798809233895424,5592.1,101.5,3.911,0.111,-0.456,0.0162,-0.4556,0.0275,0.2422,0.0495,0.1499,0.0865,-0.1898,0.2806,0.304,0.1451,0.3082,0.0358,0.4646,0.0416,0.2865,0.0394,0.2175,0.044,0.1116,0.1379,-0.147,0.0445,-0.0732,0.039,,
1548853515762177152,4280.3,11.4,1.558,0.041,-0.638,0.0159,-0.6444,0.0134,0.3003,0.012,0.068,0.0249,0.105,0.0272,0.3363,0.0235,0.3737,0.023,0.2412,0.0421,0.1879,0.0271,0.1859,0.0322,0.1305,0.0362,-0.1653,0.033,0.0572,0.0291,-0.1994,0.0821
1560551701006406528,4545.8,9.0,2.194,0.03,-0.5831,0.01,-0.5875,0.0088,0.3182,0.0084,0.0796,0.0182,0.0762,0.0209,0.3704,0.0191,0.3942,0.0158,0.3035,0.0248,0.2762,0.018,0.1888,0.0204,0.1556,0.0255,-0.1974,0.0215,0.0823,0.0175,-0.275,0.0643
1562807246031806720,4995.3,29.3,4.575,0.046,-0.6273,0.0178,-0.6295,0.0164,0.23,0.0839,-0.0312,0.0493,-0.1823,0.0798,0.3076,0.054,0.3187,0.0263,0.2019,0.0373,0.1997,0.0278,0.1436,0.0332,-0.0206,0.0785,-0.1869,0.0495,0.0654,0.0384,,
1564840586628128384,4798.2,12.2,2.179,0.037,-0.8792,0.0107,-0.9054,0.01,0.1521,0.0115,-0.1898,0.0288,-0.0763,0.0309,0.4007,0.032,0.1144,0.0197,-0.1605,0.0271,0.1073,0.022,0.1872,0.0273,-0.2024,0.0345,-0.2745,0.0283,-0.0794,0.0227,-0.2428,0.0902
1569255778649077888,5435.6,156.4,2.21,0.236,-1.2286,0.0359,-1.2327,0.0776,0.4313,0.0929,-0.2166,0.4869,-0.4982,2.1773,0.5611,0.2042,0.4741,0.0926,-0.3561,0.0626,0.3522,0.0932,0.4856,0.1099,0.7858,0.1357,0.1893,0.0739,0.4882,0.0658,-0.6558,0.4184
1569657684508386560,4635.2,11.3,1.716,0.037,-0.8565,0.0117,-0.8595,0.0106,0.2926,0.0113,-0.0777,0.0263,0.2483,0.0285,0.3832,0.027,0.3159,0.0201,0.2197,0.0293,0.3158,0.0225,0.1584,0.0276,-0.0564,0.0333,-0.1758,0.0287,0.0781,0.0234,-0.3273,0.081
1571336260807500032,4667.5,15.3,2.143,0.045,-0.828,0.0152,-0.8354,0.0136,0.2998,0.0144,-0.0729,0.0354,0.0649,0.0369,0.4228,0.0373,0.3651,0.0255,0.1837,0.0416,0.2634,0.03,0.244,0.0376,-0.0211,0.0455,-0.2304,0.038,0.0409,0.0329,-0.124,0.1187
1571579940071095936,4975.4,26.1,2.278,0.055,-1.1145,0.0165,-1.1359,0.0158,0.1814,0.0204,0.096,0.0625,-0.0569,0.0591,0.5969,0.0726,0.1675,0.0329,-0.1979,0.0475,0.1305,0.0385,0.1004,0.0531,-0.0315,0.0662,-0.3754,0.052,0.0957,0.0448,-0.0385,0.1881
1571936589859484032,4520.8,10.2,1.164,0.044,-1.5242,0.0121,-1.5598,0.0118,0.1627,0.0152,-0.7204,0.0356,0.2708,0.0359,0.2367,0.0291,0.0676,0.0248,-0.4388,0.0264,0.1452,0.0246,0.1027,0.0355,-0.1958,0.0358,-0.2617,0.0373,-0.0536,0.0284,-0.4017,0.0614
1587549586254202752,4231.6,8.1,0.825,0.042,-1.4835,0.0124,-1.5184,0.0118,0.232,0.0137,-0.6707,0.0281,0.3347,0.0292,0.2542,0.0211,0.2,0.0233,-0.3629,0.0259,0.2202,0.023,0.0515,0.0324,-0.1452,0.0306,-0.3218,0.0346,-0.0422,0.0263,-0.3775,0.0452
1590327094361257856,4800.9,16.3,2.258,0.04,-0.4706,0.0138,-0.4735,0.012,0.2095,0.012,0.0866,0.0303,0.1505,0.0329,0.3393,0.0378,0.2371,0.0219,0.2755,0.0406,0.1618,0.0273,0.1084,0.0314,0.0493,0.0429,-0.1208,0.0316,0.0832,0.028,-0.3124,0.1401
1590666671655685376,3938.7,6.3,0.906,0.03,-0.5361,0.012,-0.5489,0.0099,0.0844,0.0078,-0.0489,0.0143,0.1777,0.0164,0.1025,0.0128,0.0953,0.016,-0.2555,0.0277,0.0201,0.0179,-0.0422,0.02,-0.0681,0.0213,-0.0712,0.0212,0.0048,0.0176,,
1592068063648300800,4053.3,5.7,1.295,0.027,-0.631,0.0099,-0.6294,0.0084,0.2977,0.0071,0.1029,0.013,0.1146,0.0151,0.3337,0.0116,0.3582,0.0141,0.1475,0.0218,0.2407,0.0153,0.1604,0.0172,0.1749,0.0187,-0.0646,0.0185,0.0949,0.0147,-0.2556,0.0342
1592823363713474304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594059695819370624,4547.1,9.1,1.853,0.03,-0.4805,0.0101,-0.48,0.0087,0.1124,0.0081,-0.0588,0.0174,0.1909,0.0202,0.1523,0.0188,0.1267,0.0154,0.0105,0.0255,0.1084,0.0179,0.025,0.0198,0.0363,0.0253,-0.0766,0.0208,-0.049,0.0171,-0.2269,0.0668
1594596085694694400,4938.5,14.6,2.12,0.052,-1.8464,0.0119,-1.8785,0.0126,0.3224,0.0204,-0.0476,0.0629,-0.1835,0.1341,0.4963,0.0576,0.3564,0.0303,-0.2671,0.0267,0.231,0.0291,0.0823,0.0465,0.1736,0.0494,,,-0.1106,0.0351,-0.154,0.0956
1608193161880718336,4861.6,20.2,2.062,0.063,-1.6371,0.0172,-1.6792,0.0174,0.2629,0.0255,-0.0913,0.0778,0.0381,0.1045,0.3214,0.0724,0.2364,0.0388,-0.2684,0.0441,0.2133,0.041,0.3989,0.0646,0.1033,0.0686,-0.1273,0.0636,0.0629,0.0519,-0.337,0.1455
1608653651093921280,4160.8,7.6,0.804,0.041,-1.4781,0.0125,-1.5084,0.0118,0.2243,0.0134,-0.5473,0.0265,0.2884,0.0278,0.2592,0.0197,0.2713,0.023,-0.3214,0.0258,0.191,0.0226,0.215,0.0316,-0.2571,0.0294,-0.3161,0.0339,-0.035,0.0258,-0.1248,0.0418
1609692586502673792,5041.0,81.0,2.465,0.156,-1.1486,0.0196,-1.1576,0.0401,0.1969,0.0443,-0.0798,0.1909,-0.2513,0.3983,0.5971,0.1045,0.1673,0.053,-0.1604,0.06,0.2237,0.0593,0.2949,0.0762,0.3575,0.0918,-0.6025,0.0644,0.0349,0.0575,0.0507,0.255
1611215513186686208,4647.4,9.1,2.513,0.028,-0.4073,0.0092,-0.4125,0.0079,0.2656,0.0075,0.0669,0.0165,0.1397,0.0194,0.349,0.0189,0.3301,0.0142,0.3704,0.0233,0.192,0.0166,0.1669,0.018,0.1955,0.0241,-0.1821,0.0189,0.0551,0.0155,-0.5374,0.0684
1624282521687619200,4773.4,15.9,2.347,0.038,-0.3531,0.0138,-0.3482,0.0117,0.2639,0.0112,0.0738,0.0277,0.0895,0.0305,0.4441,0.0349,0.3356,0.0209,0.3436,0.0411,0.2483,0.0265,0.1836,0.0296,0.1388,0.0411,-0.1451,0.0298,0.046,0.0267,0.0756,0.1389
1625378253744182528,4790.9,19.9,1.636,0.067,-1.7959,0.0183,-1.8223,0.0187,0.2935,0.0279,-0.705,0.1586,-0.0891,0.2217,0.4253,0.0719,0.2822,0.0421,-0.2282,0.046,0.2751,0.0435,0.1323,0.0713,0.123,0.0714,,,0.0077,0.0569,,
1625462881779828608,4944.6,23.6,2.206,0.061,-1.3059,0.0179,-1.302,0.0174,0.299,0.0233,0.1329,0.0726,-0.0464,0.0665,0.5498,0.079,0.3241,0.0369,0.0942,0.051,0.312,0.0424,0.2248,0.0614,-0.0527,0.0727,-0.6047,0.0598,0.0288,0.0514,-0.0162,0.1915
1628822267760390528,4189.8,7.5,0.952,0.036,-1.1005,0.0117,-1.1251,0.0106,0.134,0.0108,-0.5763,0.021,0.2448,0.0231,0.1641,0.0173,0.1171,0.0195,-0.2786,0.0255,0.1055,0.0203,0.1372,0.0259,-0.1268,0.0263,-0.3117,0.0277,-0.1302,0.0217,-0.0746,0.044
1629812137463805568,4243.1,16.2,0.882,0.067,-1.4791,0.0239,-1.5044,0.0222,0.2872,0.0252,-0.5803,0.0571,0.3245,0.0675,0.3224,0.0429,0.2883,0.0423,-0.1661,0.0612,0.3304,0.0462,0.2884,0.0698,-0.0548,0.0637,-0.3069,0.0695,-0.0384,0.0608,-0.2123,0.1061
1631229304871201024,4734.7,21.1,1.327,0.074,-1.8949,0.0206,-1.9335,0.0211,0.3207,0.0318,-0.5576,0.0953,0.2255,0.1182,0.3826,0.0768,0.3104,0.0476,-0.2562,0.0517,0.2496,0.0489,0.5149,0.0832,-0.0225,0.0793,,,-0.2292,0.0665,-0.2019,0.1432
1631810534206162688,4458.9,11.3,1.93,0.037,-0.6327,0.0135,-0.6298,0.0116,0.3042,0.0109,0.0632,0.0237,0.0949,0.0262,0.348,0.0239,0.3671,0.0205,0.2713,0.0354,0.3077,0.024,0.1899,0.0282,0.1949,0.0337,-0.1235,0.0291,0.0984,0.0249,-0.3373,0.0831
1634000727009799296,4549.7,9.7,1.864,0.034,-0.8426,0.0109,-0.8425,0.0098,0.2553,0.0102,0.028,0.0225,0.1302,0.0249,0.3433,0.0224,0.3019,0.0183,0.2405,0.0263,0.2382,0.0203,0.2002,0.0245,0.0412,0.0291,-0.2176,0.0258,0.0653,0.0207,-0.0181,0.067
1635337664428889728,4666.8,17.2,1.548,0.053,-1.1261,0.0173,-1.1537,0.0161,0.252,0.0188,-0.3361,0.0483,0.1209,0.0473,0.4485,0.0468,0.2046,0.0316,-0.3931,0.0468,0.2695,0.036,0.1606,0.0493,-0.1977,0.0553,-0.2293,0.0493,-0.0589,0.0424,-0.343,0.1291
1642192702814942336,4282.2,6.4,1.574,0.026,-0.4677,0.009,-0.4729,0.0076,0.1038,0.0066,-0.021,0.0127,0.1179,0.0151,0.1355,0.0124,0.1386,0.013,-0.0061,0.0208,0.0844,0.0145,0.0307,0.0158,-0.0465,0.0188,-0.0673,0.0169,-0.0246,0.0135,-0.0302,0.0417
1652164452941079552,4925.6,16.3,2.499,0.039,-0.583,0.0123,-0.5827,0.011,0.2757,0.012,0.1624,0.0321,0.0241,0.0345,0.4569,0.0419,0.3319,0.0211,0.3788,0.0354,0.2151,0.0258,0.1571,0.0302,0.0475,0.0423,-0.2409,0.0305,-0.0415,0.0262,0.087,0.1404
1655430895828579456,4804.9,14.1,2.252,0.036,-0.4996,0.012,-0.5018,0.0105,0.2773,0.0107,0.1562,0.0265,0.2441,0.0292,0.471,0.0328,0.3216,0.0194,0.2569,0.0336,0.2955,0.0236,0.1286,0.0269,0.1449,0.0369,-0.1815,0.0275,0.0414,0.0236,0.1717,0.1166
1656469315841753600,4303.4,9.6,1.586,0.034,-0.511,0.0131,-0.5246,0.011,0.2885,0.0096,0.0502,0.0196,0.1198,0.0221,0.3319,0.0191,0.3562,0.0187,0.1892,0.0337,0.2333,0.0219,0.1045,0.0249,0.0991,0.0292,-0.1594,0.0259,0.0144,0.0222,-0.3673,0.0682
1742868561595093248,5074.4,18.8,2.781,0.044,-0.9482,0.0125,-0.9534,0.0118,0.3387,0.187,0.0673,0.0461,0.0534,0.0462,0.6299,0.0597,0.3798,0.0248,0.1938,0.0348,0.3086,0.0289,0.2645,0.0372,0.0986,0.0506,-0.5802,0.0372,0.0015,0.031,-0.9938,0.1583
1745758318670925568,4762.2,10.4,1.5,0.036,-1.1262,0.0097,-1.1228,0.0093,0.1357,0.0113,-0.5328,0.028,0.6782,0.0299,0.2239,0.0287,0.0876,0.0191,0.1157,0.0227,0.1583,0.0201,0.1548,0.0259,0.0004,0.0311,-0.3443,0.0273,-0.0566,0.021,-0.086,0.0714
1826249132580196352,4875.4,20.4,1.848,0.066,-1.7792,0.0172,-1.8115,0.0177,0.2744,0.0272,-0.5792,0.0854,0.8178,0.0743,0.4149,0.077,0.2894,0.0408,-0.2623,0.0434,0.2185,0.0421,0.2899,0.0686,-0.2583,0.071,,,0.0282,0.0543,,
2005238935368121728,4076.8,6.0,1.167,0.027,-0.4586,0.01,-0.4589,0.0083,0.1273,0.0067,-0.0014,0.0125,0.2268,0.0146,0.1633,0.0116,0.2005,0.0137,-0.0231,0.023,0.0597,0.0153,-0.0445,0.0166,0.0054,0.0188,-0.0149,0.0177,0.0144,0.0144,-0.1965,0.0374
2043965354104177408,4476.4,10.5,1.751,0.035,-0.6422,0.0124,-0.6497,0.0107,0.2969,0.0103,0.0301,0.0222,0.1824,0.0247,0.3469,0.0224,0.3333,0.0192,0.257,0.0317,0.3245,0.0222,0.1177,0.0259,0.0878,0.0311,-0.1703,0.0269,0.0692,0.0227,-0.1768,0.0759
2051053768128761088,4233.8,10.1,1.744,0.035,-0.3264,0.0144,-0.3219,0.0117,0.2781,0.0093,0.1026,0.019,0.1443,0.0215,0.3177,0.0188,0.359,0.0191,0.2566,0.039,0.1828,0.0232,0.162,0.0254,0.2469,0.0302,-0.0316,0.026,0.126,0.0233,-0.3008,0.0747
2053580789446956288,5054.9,17.7,2.425,0.04,-0.7376,0.0118,-0.7337,0.0109,0.2809,0.013,0.0262,0.0379,0.124,0.0395,0.3834,0.0514,0.2997,0.022,0.2831,0.0336,0.2866,0.0264,0.2266,0.032,0.1864,0.0455,-0.2331,0.0322,-0.0114,0.0271,-1.1724,0.1528
