source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__alpha_Fe_,e__alpha_Fe_,__C_Fe_,e__C_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ba_Fe_,e__Ba_Fe_,__Eu_Fe_,e__Eu_Fe_
6142252486860712320,4742.78,76.55,2.143456,0.221485,-0.649053,0.046952,0.317393,0.0153463,,,0.530403,0.0660391,0.303709,0.0336804,0.234297,0.0308571,0.19964,0.0291448,0.355561,0.0357048,0.310464,0.0196868,-0.178247,0.0321102,-0.031328,0.0317934,0.325193,0.0404365,0.254916,0.0419925
6147379651315263232,4001.95,74.97,1.016008,0.427822,-1.053151,0.051054,,,,,,,,,,,,,,,,,,,,,,,,
6148180267580647936,4906.92,180.24,2.190418,0.271113,-1.816083,0.190998,0.292022,0.1164017,,,0.816032,0.2285676,0.30246,0.220036,0.927762,0.1273481,0.783712,0.1242595,0.287966,0.1371669,,,-0.351546,0.2110915,0.148386,0.2038845,0.089071,0.1914988,1.00476,0.1442922
6152477949294442112,4336.4,78.61,1.155796,0.355847,-1.567442,0.054417,0.137045,0.0192736,,,,,0.087186,0.0377491,,,0.154257,0.0336228,0.160152,0.0437529,0.168304,0.0306711,-0.423627,0.0376432,-0.13555,0.0422747,0.971814,0.048583,0.516287,0.0592199
6156640837755826432,6065.83,96.76,3.659844,0.213201,-0.043802,0.089982,,,-0.255623,0.1615857,-0.364547,0.1813888,-1.092319,0.1365799,-0.369616,0.0993802,-0.473591,0.0895982,-0.978926,0.1067461,,,-1.005919,0.1373989,,,-1.118723,0.1388927,,
6166772081491957120,5116.2,265.51,2.58379,0.30624,-0.662635,0.268649,0.321613,0.1097383,,,1.210721,0.2587678,0.647105,0.2994651,0.848765,0.1452416,0.419493,0.1485621,0.018211,0.1939664,,,0.234433,0.2659539,,,-0.023261,0.2843986,1.111475,0.1556525
6170236294737309184,4086.52,77.11,1.205715,0.480802,-0.807154,0.054111,,,,,,,,,,,,,,,,,,,,,,,,
6178750607841114112,4322.01,95.2,1.810935,0.37084,-0.688594,0.082179,0.308768,0.0406238,,,0.768727,0.1532383,0.217809,0.0977647,0.300861,0.0826815,0.305983,0.0711305,0.270701,0.0888544,0.318946,0.053705,-0.168492,0.100989,0.130433,0.0898905,0.182094,0.1101522,0.498622,0.110478
6182909540636386432,4607.16,126.49,1.858775,0.285636,-0.7734,0.099938,0.112514,0.0483879,,,0.229341,0.1756254,0.222299,0.127953,0.000705,0.0959621,0.074845,0.0856713,0.104628,0.1030651,0.106389,0.0858664,-0.042112,0.1294629,-0.03119,0.1029966,0.113111,0.1328319,0.362674,0.1216016
6186556143965121152,4678.05,81.78,1.663148,0.441507,-1.327648,0.056933,0.118307,0.0189139,,,,,-0.002976,0.039285,0.861858,0.0413541,0.190195,0.0350407,0.184946,0.0459803,0.104954,0.0341001,-0.36912,0.0395773,-0.241351,0.0449624,0.352009,0.0510772,0.465688,0.0630038
6192851977609915520,4582.65,131.43,1.840496,0.334543,-0.917721,0.116268,0.310245,0.0554065,,,0.606107,0.1948346,0.446525,0.158047,0.18125,0.107353,0.259391,0.0990322,0.352489,0.1153657,0.27853,0.0959534,-0.329374,0.1568401,-0.063923,0.1138357,0.6258,0.1533587,0.312637,0.1303314
6203407598474518272,4880.83,111.36,1.866832,0.436537,-1.47618,0.109067,0.237314,0.0474487,,,0.773945,0.1557695,0.260925,0.1009106,0.356964,0.0841834,0.177493,0.0727151,0.27484,0.0904537,0.213443,0.1335651,-0.297696,0.104016,-0.314838,0.1558692,0.484131,0.1126441,0.47754,0.1117963
6206246713594558464,5747.95,101.52,4.305007,0.186039,-0.7461,0.109189,0.281091,0.0610276,,,0.499925,0.1937349,0.323645,0.1562211,0.303753,0.106701,0.291878,0.0982467,0.206277,0.1146591,0.434145,0.1770998,-0.137264,0.155202,-0.067578,0.168077,-0.12156,0.1521589,,
