source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__alpha_Fe_,e__alpha_Fe_,__C_Fe_,e__C_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ba_Fe_,e__Ba_Fe_,__Eu_Fe_,e__Eu_Fe_
6383080412773347072,4990.42,148.72,2.519759,0.227815,-0.60172,0.146387,0.21032,0.0835704,,,0.619831,0.2125903,0.218019,0.1892389,0.204576,0.1178788,0.223666,0.1120444,0.433129,0.1268116,0.128056,0.2036836,-0.129891,0.1844424,0.032991,0.1307697,0.383195,0.1731204,0.516941,0.1378709
6383259942406148352,6035.89,93.95,2.983328,0.214185,-0.537694,0.117559,0.12348,0.0492658,0.051824,0.1476867,0.783431,0.1598844,-0.096437,0.106171,0.106985,0.0866248,0.086018,0.0753244,0.330664,0.0930578,0.192757,0.1779726,-0.729603,0.1090433,,,1.684177,0.1167357,,
6384364264397123200,4864.53,108.08,2.288166,0.220519,-0.840011,0.094467,0.320339,0.0486306,,,0.286416,0.1767262,0.311449,0.129574,0.16231,0.096615,0.199477,0.0864158,0.462484,0.1037675,0.346074,0.0855911,-0.152991,0.1309599,-0.066481,0.1047653,0.481875,0.1339828,0.214679,0.1221202
6385041529199961344,5331.66,119.74,2.847699,0.223536,-0.308135,0.107595,6.9e-05,0.0752239,0.174989,0.1691067,-0.241727,0.1937273,0.116421,0.1562087,0.128575,0.1066965,-0.049122,0.0982413,0.508807,0.1146543,0.111283,0.1356828,-0.226971,0.1551909,0.084755,0.1150731,,,0.27492,0.1298455
6385380865976443264,5117.44,128.9,2.152257,0.241711,-1.817455,0.166387,0.402976,0.052607,,,0.927021,0.1564044,0.187279,0.1070052,0.994665,0.0845601,0.412941,0.0808828,0.545903,0.0908552,,,-0.079332,0.1047831,0.469553,0.1302067,0.284011,0.1132721,1.097107,0.1121243
6394064186040934656,4571.87,102.97,2.230361,0.218478,-0.589791,0.081328,0.305789,0.0388516,,,0.666574,0.1458676,0.247732,0.0889976,0.361298,0.0783076,0.908222,0.0666079,0.206518,0.0842095,0.359756,0.0503012,-0.256179,0.0924634,0.109407,0.0854532,0.082574,0.1030086,0.199728,0.1096305
6395866667852352128,4856.31,153.39,2.952218,0.213333,-0.625676,0.127416,0.386173,0.0610836,,,0.130559,0.2082156,0.252732,0.1812557,0.314973,0.1152857,0.336951,0.1087821,0.4684,0.1239852,0.442851,0.114983,-0.356258,0.1774421,0.155364,0.1285376,0.069171,0.1681848,0.747964,0.1360553
6395888864243457280,4252.98,138.3,1.36189,0.298415,-1.140278,0.135467,0.144846,0.0675348,,,1.224418,0.2078119,0.064274,0.1805288,0.014479,0.1150464,0.30632,0.1084828,0.066077,0.1237246,-0.01462,0.1616482,-0.718574,0.1768026,-0.130633,0.1824994,0.890268,0.1677315,0.578264,0.1358865
6396562796152249984,4677.6,105.81,2.595863,0.207542,-0.487171,0.086661,0.24088,0.0410803,,,0.559093,0.1608455,0.102704,0.1074257,0.347863,0.087195,0.259822,0.0759397,0.256841,0.0936668,0.272316,0.0676477,-0.114922,0.1102363,0.167679,0.0944049,-0.188541,0.1176985,0.375423,0.1143901
6398840846805383680,4760.03,90.54,2.375835,0.236211,-0.303316,0.063553,0.312665,0.0387614,,,0.431108,0.1141632,0.31018,0.0581001,0.260762,0.0594835,0.21028,0.048866,0.318067,0.0644653,0.135428,0.0413035,-0.015435,0.0609644,0.049356,0.0655782,0.122115,0.0744137,0.010508,0.0873746
6399627306857222656,5019.4,129.15,3.182672,0.202438,-0.664036,0.10668,0.206766,0.0585544,1.02682,0.1608137,0.360683,0.18015,0.198335,0.1346964,0.195151,0.0986455,0.206731,0.0887481,0.216902,0.1059542,0.300495,0.1060019,-0.169517,0.1356727,-0.067129,0.1159874,0.113484,0.1375827,0.619043,0.1590198
6410227870258621952,6313.67,106.21,3.983751,0.190654,-0.737227,0.182532,0.243709,0.0646249,0.679387,0.1657883,0.609515,0.1882233,0.257316,0.1472579,0.569611,0.103433,0.238693,0.0943468,0.242919,0.111122,,,-0.0867,0.1471204,,,-0.073952,0.1461899,,
6410849747163598336,4553.38,132.42,1.864935,0.279935,-0.641426,0.113786,0.269226,0.0553332,,,0.640155,0.198539,0.408157,0.1642888,0.341793,0.1095492,0.314338,0.1016962,0.253197,0.1177479,0.200045,0.0910064,-0.250247,0.1624201,0.010398,0.1158862,0.695548,0.1574215,0.393375,0.131943
6411256081133081216,6324.35,88.19,3.8981,0.190092,-0.433244,0.113202,0.248046,0.0401128,,,0.781898,0.1341584,0.208177,0.076286,0.338777,0.0713575,0.270346,0.0597167,0.251577,0.0768696,,,-0.181278,0.0798267,,,-0.139869,0.0920231,,
6412752726913019136,4785.04,96.42,2.308432,0.252437,-0.961331,0.072401,0.294403,0.0264541,,,0.430046,0.1142367,0.311371,0.0581587,0.233805,0.0595272,0.337131,0.0489036,0.2251,0.0645106,0.281283,0.0458895,-0.339482,0.0610272,0.080064,0.0656259,0.623118,0.0744756,,
6417445476902788224,4293.69,89.75,2.018012,0.211661,-0.48591,0.075503,0.238985,0.0361489,,,0.852394,0.1455986,0.354214,0.107295,0.369173,0.0781479,0.307085,0.0664455,0.164832,0.0840403,0.226584,0.0501776,-0.267686,0.0921605,0.145836,0.08529,-0.132902,0.1027511,0.422161,0.1063911
6426390588109373184,4626.75,86.3,1.632202,0.29154,-1.139701,0.06195,0.192693,0.0205564,,,0.429769,0.09305,0.280582,0.043886,-0.051088,0.0469357,0.178955,0.0388839,0.217819,0.0515966,0.135941,0.0351308,-0.313361,0.0451186,-0.127192,0.0515026,0.082479,0.0577146,0.22997,0.0732565
6432628736052987648,4264.06,71.56,1.145616,0.314484,-0.761361,0.043708,0.05787,0.0117241,,,,,0.160749,0.0325312,0.060652,0.0259262,0.092996,0.0272539,0.148893,0.0311173,-0.002494,0.0159088,-0.237496,0.0302441,0.017047,0.0241933,0.730384,0.0367269,0.315108,0.0257515
6438216969539034496,3749.02,80.84,0.420131,0.421307,-0.553751,0.067092,,,,,,,,,,,,,,,,,,,,,,,,
6439040739967997952,4628.36,96.57,2.031371,0.234821,-0.502203,0.068784,0.185653,0.0298809,,,0.39277,0.1204417,0.168135,0.063325,0.366167,0.0632128,0.138574,0.0521398,0.303354,0.0683407,0.228787,0.044598,-0.086612,0.0665036,0.068906,0.0696239,0.459946,0.0797743,0.130085,0.094838
6443569735738014592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6455205214461013248,4750.78,208.75,1.985792,0.317075,-1.469853,0.22195,0.143587,0.1194225,,,0.954945,0.2329155,0.074919,0.2288597,0.826007,0.1299246,0.402017,0.1276626,0.169281,0.1399933,,,-0.347864,0.2186326,0.037559,0.208381,0.581584,0.1965926,0.982949,0.1459868
6461910650544653696,4535.57,73.94,1.810543,0.269325,-0.945788,0.047897,0.26564,0.015065,,,0.507871,0.0668429,0.270788,0.0338453,0.362127,0.0313363,0.273543,0.0293662,0.33851,0.0361622,0.228524,0.0207008,-0.300329,0.0323554,-0.047067,0.032442,0.525064,0.040854,0.463777,0.0432069
6462020812161958656,5124.57,94.35,2.617205,0.224357,-0.715463,0.082003,0.256819,0.0357498,,,0.691612,0.1383492,0.350562,0.0806629,-0.001867,0.0738452,0.2046,0.0621403,0.324411,0.0794908,0.202067,0.0687584,-0.303732,0.0842191,-0.153168,0.0849594,0.642326,0.0959017,,
6463230962147074816,3813.62,,0.717615,,,,,,,,,,,,,,,,,,,,,,,,,,,
6467166182982547840,4907.96,280.33,2.423138,0.315007,-0.464011,0.236667,0.28066,0.1196048,,,0.451133,0.2694729,,,0.248579,0.1515828,0.229205,0.1575353,0.350684,0.1837734,,,-0.006737,0.2867634,,,0.244875,0.2409401,0.86543,0.1594702
6467806579785459328,5833.55,127.89,3.663149,0.191383,-0.879772,0.197,0.149847,0.1049658,1.005575,0.1797638,0.428695,0.212039,-0.008945,0.1882222,0.63494,0.117552,,,0.221521,0.1264552,,,-0.514186,0.1835532,,,-0.057748,0.1724961,,
6472235202167971968,4672.87,84.57,1.333449,0.373569,-1.714583,0.063988,0.245658,0.0208234,,,,,0.247468,0.0420945,,,0.157419,0.0374446,0.327457,0.0495538,0.259318,0.048115,-0.36418,0.0429976,-0.090271,0.0644964,0.101862,0.055247,,
