source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__M_H_,e__M_H_,__a_M_,e__a_M_,__C_Fe_,e__C_Fe_,__N_Fe_,e__N_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ce_Fe_,e__Ce_Fe_
2440145163386493824,4131.9,6.8,0.935,0.034,-1.0772,0.0111,-1.0995,0.01,0.1401,0.01,-0.4622,0.0189,0.1915,0.021,0.1578,0.0155,0.1199,0.0183,-0.3523,0.0238,0.1199,0.0189,0.0773,0.0238,-0.1947,0.024,-0.2484,0.0256,-0.0496,0.0199,-0.1884,0.0388
2621237610403621632,3955.3,5.2,0.981,0.026,-0.5429,0.0099,-0.545,0.0082,0.1146,0.0065,-0.0327,0.0118,0.1815,0.0138,0.1409,0.0106,0.1347,0.0134,-0.079,0.0216,0.0602,0.0147,0.0251,0.0161,0.023,0.0174,-0.0133,0.0173,0.0156,0.0138,,
2712478319387225600,4859.0,115.2,4.626,0.15,-0.2293,0.0311,-0.2929,0.0428,0.3469,0.8507,0.2095,0.1035,-0.5603,1.6913,0.6467,0.0647,0.4072,0.0654,,,0.5702,0.0654,0.1924,0.0658,,,-1.3766,0.0706,-0.3312,0.04,,
2728314787225296000,5520.3,51.0,4.582,0.06,-0.6982,0.02,-0.7136,0.0181,0.2352,0.0299,0.1328,0.0983,-0.0803,0.1416,0.0889,0.1507,0.3376,0.0305,0.3046,0.0434,0.1494,0.0344,0.1465,0.0445,-0.6733,0.1496,-0.2888,0.0611,0.0523,0.0483,,
2729064001321068160,4690.1,11.4,2.614,0.032,-0.4077,0.0109,-0.4006,0.0094,0.25,0.0089,0.1175,0.0204,0.0519,0.0234,0.3267,0.0242,0.3186,0.0168,0.3245,0.0294,0.1625,0.0202,0.2124,0.0222,0.2178,0.03,-0.1613,0.023,0.0709,0.0195,-0.45,0.0905
3444240652414859136,5058.1,16.3,3.152,0.037,-0.6643,0.0108,-0.6641,0.01,0.2665,0.0116,0.0983,0.0333,0.0064,0.0356,0.378,0.0461,0.3623,0.02,0.3081,0.0304,0.2121,0.0238,0.2842,0.0282,0.2055,0.0409,-0.169,0.0287,0.0581,0.0239,-0.3903,0.1401
3613069705080681216,3819.5,5.0,0.841,0.029,-0.7705,0.0108,-0.7596,0.0091,0.3234,0.0074,0.144,0.0131,0.0936,0.015,0.3527,0.0112,0.3499,0.015,,,0.2703,0.016,0.2123,0.0184,,,,,0.146,0.0157,,
3614617954891437824,4611.3,12.1,2.392,0.035,-0.4795,0.0125,-0.4723,0.0107,0.2481,0.0101,0.0937,0.0229,0.1274,0.0257,0.3313,0.0256,0.2821,0.019,0.3251,0.0342,0.2044,0.023,0.1905,0.0259,0.1704,0.0335,-0.1086,0.0266,0.0919,0.023,-0.2882,0.0952
3681811580070393344,5022.0,11.2,2.475,0.029,-0.5992,0.0078,-0.5857,0.0072,0.2869,0.0082,0.0897,0.0215,0.1278,0.0246,0.4419,0.0297,0.3554,0.0143,0.2624,0.02,0.2285,0.0164,0.1508,0.0184,0.2381,0.0272,-0.1246,0.0194,0.0643,0.0152,-0.323,0.0895
3682235927134907392,5568.7,65.9,4.093,0.11,-1.7618,0.0163,-1.7676,0.034,0.2789,0.0342,0.9322,0.1704,0.9965,0.1358,0.632,0.2339,0.3441,0.0555,-0.5258,0.048,0.1653,0.0595,0.8357,0.0914,,,-0.1906,0.0799,0.2625,0.0654,,
3685921348377044480,4567.3,10.2,2.101,0.032,-0.5034,0.0111,-0.5095,0.0095,0.0771,0.009,-0.0897,0.0197,0.0475,0.0225,0.1293,0.0214,0.0867,0.017,0.0314,0.0286,0.0305,0.0199,0.0367,0.0224,0.0315,0.0285,-0.1079,0.0233,-0.0367,0.0195,0.0705,0.0762
3801125118718473600,4647.6,12.5,2.423,0.037,-0.5641,0.0126,-0.5746,0.0109,0.2864,0.0107,0.0756,0.0249,0.0205,0.0276,0.3777,0.0277,0.3582,0.0198,0.273,0.034,0.2395,0.0236,0.1932,0.0273,0.139,0.035,-0.1847,0.0281,0.0782,0.024,-0.1345,0.0975
3861835615318311296,4166.9,6.4,1.368,0.03,-0.8023,0.0102,-0.8055,0.0089,0.2661,0.0081,0.0154,0.0154,0.1149,0.0177,0.3031,0.0136,0.3334,0.0156,0.2309,0.0224,0.2134,0.0167,0.1588,0.0195,0.1177,0.0212,-0.1366,0.021,0.0729,0.0165,-0.2027,0.0388
3926214224444021760,3800.1,4.8,0.893,0.027,-0.6423,0.0105,-0.6391,0.0087,0.3124,0.0068,0.1713,0.012,0.106,0.0138,0.3443,0.0105,0.3379,0.0141,,,0.2155,0.0151,0.1464,0.0169,,,,,0.0976,0.0146,,
3945215125401978240,4570.7,15.9,3.752,0.044,-0.5728,0.0169,-0.5642,0.0144,0.2477,0.0136,0.0549,0.032,,,0.2605,0.0344,0.3181,0.0254,0.4939,0.0492,0.2397,0.0314,0.229,0.0373,0.2639,0.0461,-0.3142,0.0374,0.0656,0.034,,
3992121768910622464,4120.7,5.8,1.34,0.026,-0.5185,0.0094,-0.5048,0.0079,0.2921,0.0065,0.0155,0.0122,0.2171,0.0144,0.3427,0.0113,0.3489,0.0132,0.2093,0.0211,0.2281,0.0146,0.1999,0.0159,0.2563,0.0181,-0.0661,0.017,0.1124,0.0136,-0.0946,0.036
4000711050667876992,4532.3,11.3,1.068,0.055,-2.0526,0.0136,-2.0991,0.0143,0.2416,0.0217,-0.6725,0.0552,-0.0956,0.116,0.2841,0.0388,0.2097,0.0328,-0.3789,0.0282,0.1762,0.0301,0.1152,0.0502,-0.3439,0.0449,,,-0.0005,0.0384,-0.449,0.0633
4074973642261377152,3613.7,4.3,0.684,0.027,-0.682,0.0111,-0.6954,0.0091,0.289,0.0068,0.1947,0.0119,0.1028,0.0135,0.3038,0.0103,0.303,0.0145,,,0.1796,0.0153,-0.0122,0.0173,,,,,,,,
4077534099993187456,3889.5,5.8,1.587,0.022,0.4124,0.0109,0.4213,0.0079,0.0232,0.0046,0.074,0.0094,0.2953,0.011,0.0586,0.0095,0.0332,0.0114,0.0067,0.0289,0.0042,0.0142,-0.0797,0.0131,0.7697,0.0162,0.3435,0.0132,0.1038,0.012,,
4084437997836386432,3935.2,5.8,0.631,0.032,-1.0279,0.0113,-1.0059,0.0099,0.2969,0.009,-0.1024,0.0162,0.2052,0.0182,0.3417,0.0132,0.3814,0.0172,0.3164,0.0237,0.3733,0.0179,0.2854,0.0219,,,,,0.0863,0.0185,,
4110560366886740224,4271.5,9.1,0.622,0.049,-1.8685,0.0136,-1.9031,0.0137,0.2623,0.018,-0.7294,0.0393,0.2999,0.0383,0.2965,0.0268,0.2759,0.0288,-0.31,0.0276,0.239,0.027,0.2784,0.0423,-0.218,0.037,-0.4248,0.0447,-0.0121,0.0334,-0.1789,0.0484
4123171799615876224,3672.7,3.6,1.052,0.018,0.196,0.0085,0.2033,0.0063,0.0162,0.0037,0.0365,0.0072,0.121,0.0083,0.057,0.0069,-0.0039,0.0091,,,-0.0474,0.0104,-0.0839,0.0099,,,,,0.0263,0.0085,,
4124329757169543936,4358.6,29.3,1.714,0.197,-0.2393,0.0262,-0.2709,0.0519,0.2292,0.0613,0.015,0.0567,0.3144,0.0651,0.2685,0.0574,0.3073,0.057,0.314,0.0598,0.166,0.0594,-0.0349,0.0617,0.3045,0.067,-0.0368,0.0366,0.0219,0.0351,-0.439,0.1293
4163409600171990528,4823.0,12.6,2.422,0.036,-0.8319,0.0108,-0.829,0.0099,0.2348,0.0113,0.0859,0.0285,-0.0492,0.0308,0.3959,0.0327,0.2676,0.0195,0.2248,0.0278,0.2118,0.0221,0.1697,0.027,0.0473,0.0349,-0.1754,0.0279,0.0603,0.0226,-0.2471,0.0959
4202063343794630016,4726.8,12.1,2.384,0.031,-0.2021,0.0111,-0.2089,0.0093,0.2327,0.0084,0.1824,0.0196,0.1948,0.0227,0.2965,0.0247,0.2668,0.0162,0.314,0.0313,0.1837,0.0203,0.0889,0.0214,0.1001,0.0304,-0.0882,0.022,0.08,0.0191,-0.5339,0.1021
4330303336272711808,4559.3,14.7,1.942,0.045,-0.8254,0.016,-0.8258,0.0142,0.31,0.0145,0.0514,0.0341,0.0945,0.0357,0.3909,0.0343,0.3405,0.026,0.3374,0.0438,0.3445,0.0306,0.2202,0.0384,0.0966,0.0449,-0.294,0.0388,0.0254,0.0339,-0.1383,0.1115
4365618545948292992,3732.3,4.5,0.824,0.026,-0.5434,0.0103,-0.5332,0.0084,0.2903,0.0062,0.19,0.011,0.1498,0.0127,0.3328,0.0098,0.3045,0.0133,,,0.1912,0.0144,0.0847,0.0157,,,,,0.0741,0.0136,,
4574214529012009344,3770.8,5.6,0.595,0.036,-1.2431,0.0127,-1.2744,0.0113,0.1565,0.0106,-0.1084,0.0183,0.143,0.0201,0.1313,0.014,0.2456,0.0199,,,0.1856,0.0199,0.1716,0.0258,,,,,0.0997,0.0217,,
4650154155016136960,4533.5,15.6,1.307,0.056,-1.3971,0.0178,-1.4204,0.0169,0.2265,0.0206,-0.536,0.0511,0.1967,0.0569,0.3107,0.0435,0.2077,0.0339,-0.231,0.0451,0.1784,0.0367,0.2869,0.0536,-0.0212,0.0546,-0.271,0.0539,-0.007,0.0451,-0.1777,0.1063
4659160426568479488,4211.6,9.6,1.121,0.043,-1.1302,0.0145,-1.1538,0.0131,0.2102,0.0135,-0.3868,0.0274,0.2053,0.029,0.238,0.0225,0.1704,0.0241,-0.214,0.0339,0.235,0.0258,0.1547,0.034,-0.0305,0.0341,-0.2832,0.0356,-0.0399,0.0291,-0.2226,0.0593
4662597225031152768,4705.9,12.5,1.302,0.048,-1.5646,0.0126,-1.5944,0.0126,0.2584,0.0173,-0.6834,0.045,-0.012,0.0883,0.3502,0.0394,0.2096,0.0274,-0.4197,0.0289,0.2253,0.0275,-0.0412,0.0407,-0.1139,0.0427,,,0.063,0.0323,-0.4752,0.0808
4663596097016191616,4216.4,9.7,1.157,0.039,-0.8296,0.0144,-0.8511,0.0125,0.1304,0.0117,-0.3683,0.0236,0.0383,0.0257,0.1616,0.0208,0.1392,0.022,-0.2772,0.0354,0.071,0.0246,0.0941,0.0302,-0.0851,0.0323,-0.278,0.0315,-0.0251,0.0266,-0.0379,0.0637
4685853472213004416,4266.9,9.0,1.061,0.042,-1.2785,0.0132,-1.3044,0.0123,0.2265,0.0135,-0.4559,0.0278,0.2436,0.0292,0.2561,0.0223,0.1402,0.0234,-0.2561,0.0295,0.2737,0.0242,0.175,0.0328,-0.0681,0.0325,-0.3578,0.0346,0.0075,0.0273,-0.4204,0.0541
5190241413398589312,3645.7,4.8,0.568,0.032,-1.0361,0.0122,-1.0372,0.0104,0.1669,0.0088,0.0091,0.0149,-0.0279,0.0166,0.147,0.0121,0.2769,0.0174,,,0.1325,0.0178,0.1407,0.0218,,,,,,,,
5190928676886233216,4940.5,10.4,2.406,0.028,-0.5614,0.0079,-0.5465,0.0071,0.2931,0.0078,0.1353,0.0196,0.1063,0.0227,0.5236,0.026,0.3689,0.014,0.3082,0.0199,0.2679,0.016,0.1497,0.0178,0.133,0.0257,-0.1704,0.0187,0.0989,0.0147,-0.47,0.0816
5283409699413136768,4401.4,8.2,1.386,0.034,-1.0138,0.0105,-1.0298,0.0096,0.1918,0.0102,-0.3426,0.0212,0.0756,0.0234,0.2434,0.019,0.1474,0.0182,-0.1788,0.0237,0.1729,0.0192,0.1391,0.024,-0.0651,0.0263,-0.4132,0.0255,-0.0709,0.0199,-0.2697,0.0512
5499247057459764608,4101.9,6.4,0.997,0.032,-0.9263,0.0107,-0.9392,0.0094,0.1918,0.0089,-0.2068,0.0165,0.2778,0.0187,0.2274,0.014,0.245,0.0167,-0.18,0.0231,0.1743,0.0176,0.0899,0.0212,-0.1318,0.022,-0.1781,0.0229,0.0174,0.0179,-0.2624,0.0371
5671233667005025792,4895.2,12.5,1.812,0.038,-1.1198,0.0102,-1.1355,0.0098,0.1892,0.0126,-0.4697,0.0339,0.2501,0.0353,0.4601,0.0374,0.1344,0.0208,-0.2321,0.0249,0.1515,0.0223,0.1196,0.0291,-0.0645,0.0362,-0.3555,0.0302,-0.0475,0.0235,-0.7217,0.0909
6030083166829773440,3966.9,5.4,1.166,0.027,-0.6501,0.0101,-0.6384,0.0085,0.3067,0.007,0.2219,0.0126,0.0275,0.0147,0.3459,0.0112,0.3783,0.0141,0.1447,0.022,0.2261,0.0153,0.1528,0.0172,0.228,0.0183,-0.087,0.0184,0.0963,0.0147,,
6034598861028703744,4099.9,5.8,1.323,0.027,-0.5653,0.0096,-0.5729,0.0081,0.2829,0.0068,0.1294,0.0127,0.1796,0.0149,0.318,0.0116,0.3506,0.0137,0.1881,0.0215,0.2113,0.015,0.1206,0.0166,0.0909,0.0185,-0.1273,0.0178,0.0591,0.0142,-0.293,0.0355
6295202083361355520,5060.3,21.1,2.431,0.043,-0.7085,0.0132,-0.7018,0.0121,0.2428,0.0142,0.0726,0.0424,0.2568,0.0435,0.5235,0.0584,0.3105,0.0242,0.1982,0.0393,0.242,0.0297,0.1461,0.0363,0.257,0.0517,-0.0424,0.0361,0.0486,0.0312,-0.697,0.1797
6301684902703023360,4589.1,9.5,2.418,0.03,-0.488,0.0101,-0.4848,0.0088,0.268,0.0083,0.0852,0.0181,-0.0032,0.0209,0.3287,0.0199,0.3114,0.0157,0.3411,0.0258,0.2326,0.0182,0.1752,0.0202,0.2033,0.0261,-0.1671,0.0212,0.0784,0.0175,-0.1224,0.0705
6333542947175205248,5024.9,21.3,2.477,0.052,-1.1053,0.0149,-1.1117,0.0143,0.3774,0.0187,0.2094,0.058,-0.2262,0.0586,0.6657,0.0697,0.3659,0.0301,0.2047,0.0421,0.401,0.0349,0.4162,0.0476,0.2986,0.0609,-0.3773,0.0469,0.0524,0.0397,0.0223,0.1775
6761476819785443968,3730.6,3.8,1.174,0.018,0.2596,0.0085,0.2674,0.0063,0.0235,0.0037,0.0496,0.0073,0.2009,0.0084,0.065,0.0071,0.0387,0.0091,,,-0.0403,0.0106,-0.0979,0.0099,,,,,0.0341,0.0086,,
6785261249153219584,4558.8,13.1,1.284,0.054,-1.6708,0.015,-1.6968,0.015,0.3326,0.0201,-0.4865,0.0505,0.4305,0.0479,0.4516,0.0403,0.307,0.0319,-0.2538,0.0346,0.321,0.0321,0.2267,0.0491,-0.0592,0.048,-0.3558,0.0503,-0.0287,0.0395,-0.324,0.0823
